-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
-100 -96.0162 -92.0423 -88.0881 -84.1635 -80.2778 -76.4402 -72.6597 -68.9445 -65.3028 -61.7418 -58.2686 -54.8894 -51.6098 -48.4348 -45.3688 -42.4154 -39.5774 -36.8573 -34.2567 -31.7764 -29.4168 -27.1776 -25.0579 -23.0565 -21.1713 -19.4002 -17.7402 -16.1884 -14.7412 -13.3951 -12.146 -10.9898 -9.92237 -8.93925 -8.03605 -7.20832 -6.45164 -5.7616 -5.13388 -4.56424 -4.04854 -3.5828 -3.16314 -2.78586 -2.44744 -2.14449 -1.87382 -1.63241 -1.4174 -1.22612 -1.05603 -0.904788 -0.770167 -0.650092 -0.542614 -0.445896 -0.358208 -0.277905 -0.203419 -0.133242 -0.0659131 0 0.0659131 0.133242 0.203419 0.277905 0.358208 0.445896 0.542614 0.650092 0.770167 0.904788 1.05603 1.22612 1.4174 1.63241 1.87382 2.14449 2.44744 2.78586 3.16314 3.5828 4.04854 4.56424 5.13388 5.7616 6.45164 7.20832 8.03605 8.93925 9.92237 10.9898 12.146 13.3951 14.7412 16.1884 17.7402 19.4002 21.1713 23.0565 25.0579 27.1776 29.4168 31.7764 34.2567 36.8573 39.5774 42.4154 45.3688 48.4348 51.6098 54.8894 58.2686 61.7418 65.3028 68.9445 72.6597 76.4402 80.2778 84.1635 88.0881 92.0423 96.0162 100
